hip_angle_l,hip_flexion_l_moment,hip_angle_l_normalized,hip_flexion_l_moment_normalized
-16.02831071,-0.179689748,0.5620162178110244,0.4010111508715653
-15.3064812,-0.153311046,0.5766773507550743,0.41814942697079205
-14.57373614,-0.127429115,0.5915601902482337,0.4349649503221357
-13.78491073,-0.101983248,0.6075820819074632,0.45149716234038445
-12.99604771,-0.077692451,0.6236047374662042,0.46727892391668446
-12.2072223,-0.054801641,0.6396266291254337,0.48215111216593726
-11.46289999,-0.033887477,0.6547446150056899,0.49573907100547787
-10.75354904,-0.015058136,0.6691522949880976,0.5079725177013953
-10.04416427,0.001812863,0.6835606618910444,0.5189336271195835
-9.334813327,0.016598757,0.6979683417312745,0.5285400411783912
-8.729228337,0.029736254,0.7102684235709753,0.537075489618529
-8.128515671,0.040646712,0.7224695432749906,0.5441640279997207
-7.527774359,0.049264799,0.7346712448100456,0.5497632100388201
-6.969910179,0.055291739,0.7460020657232879,0.553678920590214
-6.490423548,0.058507019,0.7557409544007342,0.5557678920785124
-6.01095978,0.059485559,0.7654793787060845,0.5564036507558778
-5.53147315,0.058307205,0.7752182673632197,0.5556380726696389
-5.070776325,0.055255314,0.7845755148914162,0.5536552552215801
-4.6162409,0.050361601,0.7938076177652724,0.5504758036873698
-4.161727149,0.043750753,0.8030392804169002,0.5461807273688299
-3.72042216,0.035511689,0.8120026589196737,0.5408277970528803
-3.356740928,0.025278935,0.8193894155121104,0.5341795638188317
-2.993077038,0.014078445,0.8267758198698933,0.5269025912799012
-2.629395806,0.002225053,0.8341625764623302,0.5192014274846408
-2.249187956,-0.009015888,0.8418850064239722,0.5118981738797774
-1.85484572,-0.019412384,0.849894520952479,0.505143557260942
-1.460522288,-0.029364714,0.8579036535515411,0.4986775158548631
-1.066180053,-0.038474746,0.8659131680597367,0.49275871652619285
-0.745835597,-0.047074652,0.8724197081668396,0.48717134670582046
-0.430465523,-0.054080194,0.8788252132306168,0.4826198371955827
-0.115110487,-0.05905573,0.885230412856456,0.4793872251546399
0.17760266,-0.061301208,0.8911757313883046,0.47792833525403977
0.42488629,-0.060147113,0.8961983276164879,0.47867815223725363
0.672181711,-0.055979662,0.9012211633325502,0.48138575043021997
0.919465341,-0.04856104,0.9062437595607332,0.4862056385396424
1.064528138,-0.038450796,0.9091901408357974,0.49277427687152664
1.167624509,-0.02510364,0.91128413890645,0.5014459410295072
1.270725796,-0.008180368,0.9133782368263448,0.5124410122820015
1.376375192,0.012368495,0.9155240895779377,0.5257916345991718
1.503791673,0.037105536,0.9181120552143165,0.5418633214674601
1.631202079,0.065047131,0.9206998974609175,0.560017011128262
1.75861856,0.095905081,0.9232878630972962,0.5800654603262602
1.885986612,0.129467689,0.9258748450886486,0.6018711292524308
2.013318821,0.165292817,0.928461099070158,0.625146760288186
2.140644958,0.202720302,0.9310472297228233,0.6494634446962994
2.267977167,0.241186774,0.9336334837043326,0.6744551602742369
2.335466224,0.279907124,0.9350042589680727,0.6996118207103226
2.396141411,0.318397002,0.9362366372107025,0.724618743196105
2.456819492,0.356018038,0.9374690742335817,0.7490611779340595
2.501315298,0.392105471,0.9383728318635777,0.7725072288605359
2.50725649,0.426007149,0.9384935038568273,0.794533191995154
2.513197399,0.457118971,0.9386141701020428,0.8147465821530927
2.519138591,0.484873556,0.9387348420952925,0.832778771180038
2.495571856,0.507876362,0.9382561763853076,0.8477237233723387
2.453641592,0.526037108,0.9374045276699715,0.8595227830499502
2.411713327,0.539573878,0.9365529195564736,0.8683176396638855
2.369783064,0.548251002,0.9357012708614485,0.873955178116658
2.3159298,0.553627129,0.9346074532050119,0.8774480546376676
2.261672492,0.554059882,0.9335054289807956,0.8777292148098689
2.207417771,0.549593825,0.9324034573013289,0.8748276119205045
2.150992235,0.540174647,0.9312573940367009,0.8687079600440868
2.090394055,0.525875862,0.9300265798889842,0.8594180213195247
2.029792985,0.507635966,0.9287957070422622,0.8475675377866663
1.969194805,0.48596397,0.9275648928945455,0.8334872145368969
1.868433204,0.461750191,0.9255183165112713,0.8177554916527436
1.753195963,0.435436049,0.9231777243257198,0.8006591602672851
1.637953226,0.407586739,0.9208370205105028,0.7825654282878666
1.500284568,0.378786473,0.91804082214343,0.7638538589908186
1.214286238,0.349107389,0.9122318887598305,0.744571320526108
0.928301544,0.319951815,0.9064232323380427,0.7256289071714465
0.642303213,0.291949612,0.900614298934132,0.7074358404162818
0.234589474,0.265379696,0.8923331948121981,0.690173332339074
-0.314267909,0.240692857,0.8811853116237061,0.6741342617737686
-0.863151465,0.218638981,0.8700368968334616,0.6598058306043308
-1.412008849,0.199532627,0.8588890136246586,0.6473924082114638
-2.279496263,0.182844566,0.8412694121429403,0.636550153843575
-3.207981005,0.169280553,0.822410889388746,0.6277375974180353
-4.136510022,0.158984686,0.8035514673617288,0.621048359587951
-5.125166747,0.152040681,0.7834707869788305,0.6165368307445527
-6.306942169,0.148658005,0.7594676583564599,0.6143391018630395
-7.488661241,0.147986074,0.7354656742631367,0.6139025474413083
-8.670436663,0.149684566,0.7114625456407662,0.6150060598449257
-10.03449042,0.153735697,0.6837571481789642,0.6176380847865676
-11.50523457,0.159548376,0.653884754197962,0.62141458969489
-12.97590858,0.166444156,0.6240137848357242,0.6258947866947093
-14.44586527,0.173960956,0.5941573850134372,0.6307784611750786
-15.75303651,0.182590271,0.5676073325913926,0.6363849380599989
-17.06027008,0.190935857,0.5410560141800755,0.6418070758542633
-18.36744132,0.198589886,0.5145059617580311,0.6467799081897394
-19.55183847,0.205823893,0.49044958302296965,0.6514798516998387
-20.46227432,0.213106873,0.4719576526585833,0.6562116130300644
-21.3727536,0.218761469,0.453464840184232,0.6598854112130674
-22.28318945,0.222592358,0.4349729098198457,0.6623743446483628
-23.20576282,0.223097617,0.41623445338265985,0.6627026120605963
-24.13326519,0.221018665,0.3973958836593309,0.6613519143131089
-25.06081177,0.216917292,0.3785564159833988,0.6586872470804334
-25.97900958,0.210841133,0.35990683187129247,0.6547395588824014
-26.81595616,0.202817381,0.342907547543823,0.6495265170455543
-27.65294265,0.19311494,0.32590745260137083,0.6432228288392712
-28.48988923,0.18194751,0.30890816827390144,0.6359673354242128
-29.21156616,0.170938206,0.2942501343935966,0.6288145766716282
-29.81764041,0.160372207,0.2819401151575926,0.6219498337390095
-30.42374356,0.149179109,0.2696295089315359,0.6146776637918414
-31.02981781,0.137675546,0.2573194896955318,0.6072037843409553
-31.5063416,0.124130518,0.24764077950232774,0.5984035624939608
-31.96734811,0.110666209,0.23827724193902902,0.5896557838835007
-32.42837661,0.097829713,0.22891325773520235,0.5813158961742942
-32.87953371,0.086267686,0.21974977227206025,0.5738040325885607
-33.30659939,0.076760925,0.2110756094350197,0.5676274779261152
-33.7336447,0.06862111,0.20240186033456667,0.5623390298111691
-34.16071037,0.062015193,0.19372769770063702,0.5580471571695745
-34.64782209,0.056818811,0.1838339352725467,0.5546710612027201
-35.17417154,0.053179276,0.1731432123877513,0.5523064507035835
-35.7004959,0.051260835,0.16245299910781494,0.5510600371560906
-36.22684535,0.051012014,0.1517622762230197,0.5508983778372475
-36.71341558,0.052621274,0.1418795120386529,0.5519439160974485
-37.19969758,0.055626854,0.13200260211528547,0.5538966452301524
-37.6859564,0.059807231,0.12212616300262451,0.5566126414616901
-38.06746616,0.064760741,0.11437728984999794,0.559830943182536
-38.2556003,0.070064628,0.11055608331903409,0.5632768852840503
-38.44374342,0.075624362,0.10673469439462127,0.5668890515055065
-38.63188654,0.081072411,0.1029133054702083,0.5704286558410084
-38.78345504,0.086026119,0.09983478637692521,0.5736470862027051
-38.92284398,0.090100249,0.09700364723401284,0.5762940536237763
-39.06222626,0.092917061,0.09417264336285663,0.5781241399477968
-39.18503851,0.094227235,0.09167819460527143,0.5789753616549919
-39.20885239,0.094245625,0.09119450911478265,0.5789873096612836
-39.2326674,0.092033973,0.09071080067277966,0.5775503965557257
-39.25648129,0.087356986,0.09022711497917997,0.5745117521782087
-39.26621095,0.080111178,0.09002949513019322,0.5698041415434631
-39.26019711,0.070196062,0.0901516426823822,0.5633622781203174
-39.25418299,0.057494234,0.09027379592167206,0.5551098843812742
-39.24816915,0.042042597,0.09039594347386089,0.5450709362521726
-39.19142373,0.024030941,0.09154850392623978,0.5333687405363905
-39.12485861,0.00358082,0.09290051303675209,0.5200822710216815
-39.05829032,-0.019069951,0.09425258653337051,0.505366036414749
-38.97250258,-0.043720602,0.0959950277105255,0.4893504772388774
-38.82086638,-0.070279143,0.09907492186355137,0.47209535951357645
-38.66923742,-0.097950027,0.1021546689643979,0.4541175511323424
-38.51760122,-0.126296713,0.10523456311742377,0.4357006733357744
-38.32812063,-0.1549898,0.1090831174946299,0.4170587383707737
-38.1156643,-0.183529949,0.11339833383835486,0.398516167418076
-37.9032181,-0.211406686,0.11771334443089528,0.3804046160820197
-37.69233869,-0.238227589,0.12199653183504112,0.36297904143302534
-37.55289372,-0.26429933,0.12482880900745688,0.3460401982842786
-37.4134421,-0.288625979,0.12766122124851803,0.33023514361817047
-37.27399048,-0.31096353,0.13049363348957904,0.3157224084419454
-37.14470247,-0.331129904,0.13311961189088006,0.30262028971251487
-37.02963126,-0.34902882,0.13545683180842352,0.290991341317523
-36.91456554,-0.364666147,0.1377939402181682,0.28083175016023665
-36.79949433,-0.378111968,0.1401311601357117,0.27209598322679235
-36.59616758,-0.388969565,0.14426094490002764,0.26504178870425155
-36.37180839,-0.397869021,0.14881792111981307,0.25925980086948547
-36.14745991,-0.405215583,0.15337467980799066,0.25448673023333035
-35.89477277,-0.411314871,0.15850702713027146,0.25052401509470446
-35.5309068,-0.416472148,0.16589753594998677,0.2471733256958784
-35.16702347,-0.421125816,0.17328839736995502,0.24414983170219606
-34.8031575,-0.42564632,0.1806789061896702,0.24121285452797198
-34.49018516,-0.429798255,0.18703571069957492,0.2385153370998573
-34.21130997,-0.434092644,0.1926999654560578,0.23572526712751818
-33.93242149,-0.439188602,0.19836449014672056,0.23241441676065547
-33.65354631,-0.445288424,0.20402874470009266,0.22845135468155323
-33.44359253,-0.452708386,0.2082931315643619,0.22363059597243362
-33.23407872,-0.461307039,0.21254858216518924,0.21804404022774826
-33.02455491,-0.47104442,0.21680423587676145,0.21171765145921198
-32.87228512,-0.481647078,0.21989699892347112,0.20482909112786304
-32.82984852,-0.492775479,0.22075893186701828,0.19759895490353666
-32.78741395,-0.504451915,0.22162082357908414,0.19001275964559905
-32.74497736,-0.516352956,0.22248275631952052,0.18228063823468893
-32.74725398,-0.528487644,0.22243651572112336,0.17439671607195423
-32.7654696,-0.540238156,0.22206653690648848,0.16676239354299593
-32.78368521,-0.551095252,0.22169655829496435,0.1597085245207897
-32.79939674,-0.560647,0.22137744023883998,0.1535027417474661
-32.79939674,-0.568277867,0.22137744023883998,0.1485449577927257
-32.79939674,-0.574098023,0.22137744023883998,0.14476359506803324
-32.79939674,-0.577930348,0.22137744023883998,0.1422737286617192
-32.79939674,-0.579637088,0.22137744023883998,0.1411648575220553
-32.79939674,-0.579219993,0.22137744023883998,0.14143584467182507
-32.79939674,-0.576803496,0.22137744023883998,0.14300584583332854
-32.79939674,-0.572555382,0.22137744023883998,0.1457658508795583
-32.70346068,-0.567449945,0.22332600469942618,0.14908285976472663
-32.60045699,-0.561108123,0.22541812031938432,0.15320314955033282
-32.49745821,-0.553818304,0.2275101362119667,0.15793935418752042
-32.27867826,-0.544730447,0.23195379207253491,0.16384374639060498
-31.8183662,-0.532893492,0.24130322461015655,0.1715342310461472
-31.35803219,-0.521195724,0.2506531029758632,0.1791342857315028
-30.89772013,-0.509957183,0.26000253551348484,0.1864359800533265
-30.41122786,-0.50181037,0.26988371624648455,0.19172897477773604
-29.91435213,-0.495541553,0.2799757962089703,0.19580183312237803
-29.4174527,-0.490348343,0.29006835754392135,0.19917586823681488
-28.92579065,-0.486532452,0.30005454206357907,0.20165505745251452
-28.47699563,-0.485811215,0.3091700511438985,0.202123646044894
-28.02822201,-0.48612082,0.318285125567224,0.20192249528426517
-27.57942699,-0.487301393,0.32740063464754343,0.20115547551091573
-27.19178959,-0.488482332,0.33527396675263554,0.20038821794690276
-26.86420358,-0.489406243,0.34192759060242917,0.19978795180002742
-26.53661757,-0.490408242,0.34858121445222284,0.19913695178065008
-26.20904718,-0.491163619,0.35523452104303305,0.19864618238703075
-25.70118636,-0.491342211,0.3655497199867479,0.19853015093843585
-25.17362955,-0.49062271,0.376264965650435,0.1989976116494166
-24.64604759,-0.488707129,0.3869807221376455,0.2002421670512871
-24.13832881,-0.485724703,0.3972930360963403,0.2021798530008654
-23.67753813,-0.481994316,0.40665218992043267,0.20460349015947035
-23.21676943,-0.476428605,0.4160108973071077,0.20821953964539663
-22.75597876,-0.468926056,0.42537005092808927,0.21309395523301644
-22.34552339,-0.458400283,0.43370684052147845,0.219932563282487
-21.95744296,-0.445455399,0.4415891710419002,0.22834287081257182
-21.56938105,-0.430639862,0.44947112540122247,0.23796854396602377
-21.18077243,-0.414437543,0.4573641840280771,0.24849521114129822
-20.78666754,-0.400314937,0.46536887780429886,0.2576706861464215
-20.39254386,-0.38486074,0.4733739532256102,0.26771129751076544
-19.99843898,-0.368322385,0.4813786467987212,0.27845628770084485
-19.55459562,-0.349585333,0.49039358234394964,0.290629774116574
-19.05747016,-0.328821145,0.5004907345910667,0.30412029335896323
-18.56032098,-0.307776546,0.5105883686168707,0.3177929959832057
-18.06319552,-0.286706699,0.5206855208639879,0.33148210226502595
-17.48033319,-0.26739729,0.532524081063901,0.3440274497485713
-16.88552332,-0.248722647,0.5446053086386825,0.35616038895795665
-16.2906851,-0.230643982,0.5566871120324258,0.3679061205059087
-15.68427715,-0.212786023,0.5690039090739859,0.3795084590861266
-15.0474729,-0.194418481,0.5819380876289552,0.39144187438685457
-14.41066866,-0.176978314,0.5948722659808139,0.40277277297551994
-13.77389478,-0.160511564,0.607805827688451,0.4134712413064083
-13.17358092,-0.146017585,0.6199988472140947,0.42288799781999237
-12.59107166,-0.132989331,0.6318302361829388,0.43135247094466905
-12.00853463,-0.120927387,0.6436621891903214,0.43918913123847014
-11.43085582,-0.109801732,0.655395466529413,0.4464174833831186
-10.91695286,-0.099624218,0.6658333878287247,0.4530298271192033
-10.4030744,-0.090293201,0.6762708115067116,0.45909220068226103
-9.889171438,-0.08176645,0.6867087328466456,0.46463204160647925
-9.422131102,-0.074223396,0.6961948238992678,0.4695327733439005
-9.0217482,-0.067725247,0.7043270308448478,0.47375462897940196
-8.62138439,-0.061939108,0.7124588500113936,0.4775138908161104
-8.221001488,-0.056848778,0.7205910569569735,0.48082108466424506
-7.854946582,-0.052102942,0.7280260254188303,0.4839044603242624
-7.496943604,-0.047953727,0.7352974505713208,0.48660021056493197
-7.138957696,-0.044471875,0.7425685290137697,0.488862374219256
-6.793766234,-0.041942371,0.7495797385105012,0.49050579617178797
-6.497543613,-0.041184712,0.7555963382301717,0.49099804818369763
-6.201306867,-0.041016922,0.7616132248437693,0.4911070615592113
-5.905084246,-0.041380138,0.7676298245634398,0.4908710796639817
-5.623908087,-0.041086477,0.7733408144726724,0.49106187158761666
-5.356746523,-0.040104271,0.7787671528989641,0.4917000120698253
-5.089572219,-0.03932329,0.7841937500883448,0.49220741641467325
-4.822410655,-0.038574731,0.7896200885146365,0.49269375614505734
-4.408886723,-0.038096089,0.7980192038993735,0.4930047304586792
-3.966816733,-0.037310728,0.8069981203944402,0.49351498049507464
-3.524767821,-0.035884233,0.8159766087726789,0.4944417761032955
-3.107310679,-0.033492744,0.8244556118786963,0.49599552953552517
-2.773470583,-0.029722168,0.83123626293508,0.49844527753833123
-2.439614567,-0.024484812,0.8380172373437695,0.501847994364881
-2.10577447,-0.017507638,0.8447978884204642,0.5063810731495895
-1.676843222,-0.008236882,0.8535099429481119,0.5124042950646239
-1.191277784,0.003432929,0.8633722987273234,0.5199861860516707
-0.705689191,0.017510019,0.8732351248094645,0.529132089253946
-0.224483284,0.03414571,0.8830089338298094,0.5399403187665057
0.090848183,0.053975397,0.889413654743934,0.552823691525607
0.406164613,0.07643356,0.8958180702404316,0.5674147884709926
0.72149608,0.101454556,0.9022227911545562,0.5836709612624228
1.011082251,0.128411305,0.9081045974439518,0.6011847952296724
1.265322923,0.156898977,0.9132684986704015,0.6196932718090057
1.519551472,0.187278511,0.9184321536656953,0.6394308935258682
1.773792144,0.219171537,0.9235960548921449,0.6601518329120373
1.957535316,0.252927195,0.9273280761449937,0.6820829266677145
2.124796328,0.287429412,0.9307253270183867,0.7044990607512428
2.292049365,0.321938068,0.9341224159109606,0.7269193782612263
2.438581664,0.355746026,0.9370986443506046,0.7488844513931439
2.468920736,0.387697553,0.9377148635018432,0.7696433989531071
2.499261255,0.417854881,0.9383311120432064,0.7892366531503356
2.529600327,0.445627445,0.9389473311944448,0.807280523156352
2.499922944,0.470288987,0.9383445516577722,0.8233031582287175
2.421020671,0.491364998,0.9367419617137276,0.8369962692691446
2.342122159,0.508557269,0.9351394481596339,0.8481661095126385
2.263219886,0.521510442,0.9335368582155893,0.8565818024165215
2.132658805,0.529672934,0.9308850223743809,0.8618849838070893
1.999269863,0.533163048,0.9281757496377645,0.8641525152932775
1.865887281,0.531950786,0.9254666060795818,0.8633649071364925
1.740835259,0.52651727,0.9229266651460721,0.8598347449094972
1.631741862,0.517421335,0.920710861033637,0.8539251044195815
1.522643263,0.504161361,0.9184949512629924,0.8453100825174209
1.413549867,0.487128758,0.9162791471708683,0.8342439787757538
1.259856621,0.465980139,0.9131574722033146,0.8205036942257654
1.090256344,0.441804519,0.9097127083442633,0.8047967632922423
0.920647979,0.415514413,0.9062677802092417,0.7877160481264264
0.728491388,0.387724921,0.902364873376399,0.7696611799773699
0.383484057,0.358859193,0.8953574037781238,0.7509070799360116
0.038493175,0.329901992,0.8883502682767129,0.7320935497706984
-0.306514156,0.301515749,0.8813427986784378,0.7136509717411297
-0.739327907,0.274344543,0.8725518863431635,0.6959978047893606
-1.352587675,0.248975642,0.8600959215158386,0.6795155976787928
-1.9658182,0.225858975,0.8476405506452648,0.6644966698505819
-2.579077968,0.205399056,0.8351845858179399,0.6512038345628632
-3.258202062,0.187169486,0.821390845759236,0.639360059845283
-3.962026081,0.17183146,0.8070954236840504,0.629394924926775
-4.66581654,0.159754571,0.7928006832485243,0.6215485548475455
-5.4381988,0.15090164,0.7771127696337349,0.6157967943642054
-6.689548875,0.145010823,0.75169650505192,0.6119695230983175
-7.940839283,0.142043411,0.7262814523709863,0.6100415917635551
-9.192189358,0.141704742,0.7008651877891713,0.6098215580853154
-10.33138822,0.144720469,0.677726834848333,0.611780879736771
-11.31723299,0.151071728,0.6577032682928919,0.6159073007532295
-12.30303076,0.158806765,0.6376806563579519,0.620932764088906
-13.28887553,0.167444634,0.6176570898025109,0.6265447985184602
-14.36862251,0.17721016,0.5957262684653277,0.6328894731291433
-15.52093425,0.187468238,0.5723215788827011,0.639554159398066
-16.67319104,0.197225068,0.5489180053936175,0.6458931842065354
-17.82550277,0.206075864,0.5255133160141015,0.6516435575776713
-18.86423046,0.213182526,0.5044156405314852,0.6562607648799822
-19.89832899,0.218719231,0.4834119882624382,0.6598579691309711
-20.9323782,0.222482528,0.4624093377355848,0.662302987958258
-21.92770246,0.224098083,0.4421932325526613,0.663352616087932
-22.84970329,0.223289432,0.4234664050180619,0.6628272345090388
-23.77174808,0.220471903,0.40473868460862805,0.6609966823492099
-24.6937489,0.215709114,0.3860118572771394,0.657902292303621
-25.58927241,0.209878927,0.3678228125612587,0.6541144124255238
-26.47557046,0.202675997,0.3498211468506088,0.6494346596816851
-27.36191078,0.194074674,0.33181862259084033,0.643846369234618
-28.21034489,0.184323162,0.31458601418587684,0.6375107995374841
-28.83075004,0.173597473,0.3019849189725164,0.6305423058096109
-29.4511256,0.162370372,0.2893844247638501,0.6232480440702765
-30.07153074,0.150970036,0.27678332975360054,0.6158412313320321
-30.61203041,0.139852695,0.26580520069638713,0.6086182808037136
-31.06538738,0.129340135,0.25659703350981466,0.6017882572570779
-31.51876597,0.119574071,0.24738842719781182,0.5954432331071133
-31.97212294,0.110806282,0.23818026001123943,0.5897467894890095
-32.33252643,0.1033127,0.23086007788071164,0.5848781997726468
-32.67172762,0.097204202,0.22397053724476576,0.5809095008853561
-33.01094498,0.092573739,0.21708066817874538,0.5779010832095639
-33.35797425,0.089453973,0.2100321308268344,0.5758741672880383
-33.7524679,0.087747053,0.20201954091729535,0.5747651792021463
-34.14694274,0.087489179,0.19400733305906737,0.5745976381377372
-34.54143639,0.088552109,0.1859947431495283,0.5752882251049865
-34.87333445,0.090766288,0.1792535369309958,0.5767267800056449
-35.15198732,0.093895055,0.1735937977325927,0.5787595438882707
-35.4306269,0.097647188,0.16793432846836964,0.581197309450618
-35.70927977,0.101707367,0.16227458926996655,0.5838352128893195
-35.92599656,0.104740926,0.15787283840583557,0.58580612001376
-36.13820559,0.107307182,0.1535626449908312,0.5874734197872401
-36.3504045,0.109111843,0.14925265712390046,0.5886459103246253
-36.49911402,0.110447623,0.1462322069863523,0.5895137682824515
-36.51713848,0.111661159,0.14586611083671622,0.5903022041586501
-36.53516379,0.111086048,0.14549999742266684,0.5899285538135458
-36.55318825,0.108440482,0.14513390127303075,0.5882097262326161
-36.55879044,0.103210927,0.145020114774654,0.5848120777256467
-36.55879044,0.095370546,0.145020114774654,0.5797181722597473
-36.55879044,0.084926896,0.145020114774654,0.5729329196273892
-36.55621321,0.071851501,0.14507246108515243,0.5644378189353063
-36.52590075,0.056393033,0.14568813971807681,0.554394432696853
-36.49558686,0.038380987,0.1463038473958375,0.5426919835975769
-36.46527441,0.017967605,0.1469195258256511,0.5294293834576995
-36.38265293,-0.004645979,0.14859765686010293,0.5147373092917661
-36.24333301,-0.029189891,0.15142739413265416,0.4987910985793843
-36.10400644,-0.055329892,0.15425726647385077,0.4818079068221833
-35.96468652,-0.082709939,0.15708700374640197,0.46401905560820755
-35.83565411,-0.112070026,0.15970779063706425,0.444943769898421
-35.70814439,-0.142058653,0.16229765005771687,0.42546012095456
-35.58062858,-0.172115776,0.1648876331728131,0.40593197007274556
-35.44653781,-0.201837224,0.1676111607902141,0.3866219076635789
-35.29482533,-0.230829358,0.17069260427200184,0.3677856814839216
-35.14312008,-0.258835743,0.173773900904721,0.34958989767806026
-34.9914076,-0.285586577,0.1768553443865087,0.3322098469471114
-34.77512162,-0.310906305,0.1812483450366403,0.31575958759692346
-34.52704577,-0.334623687,0.18628703210425296,0.30035037447237967
-34.27898175,-0.35663333,0.19132547889185447,0.286050681539065
-34.02805793,-0.376881774,0.19642201129027195,0.27289524182668906
-33.73071599,-0.394914603,0.20246134558152554,0.2611792899859904
-33.43335988,-0.411361695,0.20850096768070459,0.2504935934825997
-33.13601795,-0.426374287,0.21454030176884722,0.24073989344606864
-32.80537981,-0.439990234,0.22125591765841301,0.23189359543495205
-32.43505271,-0.452400166,0.22877765897082408,0.22383084689680832
-32.06470795,-0.464022779,0.23629975897681066,0.21627962051013994
-31.69436318,-0.475094589,0.24382185918590796,0.20908625153018862
-31.38122403,-0.485862974,0.2501820517861479,0.2020900181570389
-31.07770263,-0.496503845,0.2563468975497467,0.19517663079119144
-30.7741957,-0.507169701,0.2625114494120978,0.18824701063919932
-30.50324285,-0.517430271,0.26801479293073455,0.1815807053147204
-30.32735085,-0.526304577,0.2715873484442863,0.17581505746680795
-30.15145046,-0.535342024,0.2751600743677529,0.16994341670457
-29.97555845,-0.544462372,0.27873263008441534,0.1640179150576341
-29.95379999,-0.554947006,0.2791745677861835,0.15720603506856792
-30.01444467,-0.565932829,0.2779428091735031,0.1500685319514231
-30.07509225,-0.576410552,0.27671099165870666,0.14326114204781
-30.1400568,-0.586033265,0.275391491844685,0.13700925322410604
-30.29148235,-0.593260081,0.27231587621949965,0.13231398171581457
-30.44290067,-0.599093845,0.2692404074433828,0.128523777856287
-30.59432621,-0.603248222,0.26616479202130827,0.12582467385767945
-30.76382803,-0.605917991,0.26272202792971766,0.12409012155699546
-30.95644921,-0.607026243,0.25880968479509053,0.12337008882894387
-31.14906121,-0.605867165,0.25489752811612715,0.12412314327356888
-31.3416824,-0.602381088,0.25098518477838927,0.1263880519157441
-31.40810058,-0.596106823,0.24963616017716198,0.13046444983288633
-31.44450095,-0.58752208,0.24889682955076156,0.13604196823295409
-31.48089959,-0.576933558,0.24815753406251997,0.14292134438719908
-31.48247245,-0.564780346,0.2481255875859034,0.15081730161619522
-31.34897863,-0.551890184,0.2508369905073897,0.15919205619357213
-31.21547844,-0.537975703,0.2535485228104206,0.16823231212259568
-31.08197825,-0.523450834,0.25626005511345146,0.17766913790830333
-30.78772804,-0.506023808,0.2622365930463833,0.18899149877262497
-30.38763107,-0.487045267,0.27036299240581313,0.201321880897511
-29.98755318,-0.468702968,0.27848900422994183,0.21323889578916755
-29.5874562,-0.451351053,0.28661540379248246,0.22451245694165767
-29.12816746,-0.438044265,0.2959440516013607,0.23315789395891034
-28.66870394,-0.42625944,0.3052762493798377,0.2408145096874276
-28.20926233,-0.416138271,0.3146080021426727,0.2473902460056488
-27.80413346,-0.408722827,0.32283660479781046,0.2522080693644462
-27.50716895,-0.404961256,0.32886827308022054,0.25465196680734703
-27.21019028,-0.402804978,0.3349002289674454,0.2560529033549713
-26.91322576,-0.40207469,0.3409318974529663,0.25652737239351425
-26.55876663,-0.403523246,0.34813134324476036,0.25558624372565214
-26.18285119,-0.406221393,0.3557665897471665,0.2538332542024262
-25.80691783,-0.40945013,0.36340220022402747,0.2517355396841838
-25.41193814,-0.412595127,0.37142466212820985,0.24969223115000194
-24.88127743,-0.413799032,0.3822029513359951,0.24891005254670148
-24.35064203,-0.414388985,0.39298072647048515,0.24852675933539917
-23.81998133,-0.41399739,0.40375901547515963,0.24878117910287204
-23.27529807,-0.41243654,0.4148221177404834,0.2497952653247596
-22.71392305,-0.409438133,0.4262242475864753,0.25174333415027855
-22.15257481,-0.404579122,0.43762583350189244,0.2549002397511371
-21.5911998,-0.397672166,0.4490279631447736,0.2593876978123113
-20.98665541,-0.387934516,0.46130690928036394,0.26571426135048826
-20.37363219,-0.375835618,0.47375806956364136,0.27357493070489325
-19.76060897,-0.361508955,0.4862092298469187,0.282882981801364
-19.17535587,-0.345711872,0.49809634915438145,0.2931463666341887
-18.68026939,-0.330123292,0.5081520875268425,0.3032742868038347
-18.18520653,-0.312674185,0.5182073461517241,0.314610993721823
-17.69012005,-0.293585059,0.5282630845241851,0.32701322306126995
-17.1638347,-0.272289904,0.5389525054691059,0.340848712236053
-16.61798082,-0.249380216,0.5500393842844448,0.3557331655458156
-16.07215297,-0.225672996,0.5611257344025148,0.37113577640608875
-15.52623277,-0.201484553,0.5722139602483137,0.3868510384589528
-14.97448582,-0.177457971,0.5834205336473759,0.4024611392151125
-14.42271256,-0.153570263,0.5946276414308078,0.4179810133575819
-13.87096562,-0.130119042,0.6058342146267592,0.4332173013433207
-13.32124004,-0.107623417,0.6169997318291869,0.4478327373975537
-12.77453144,-0.08645237,0.6281039709261108,0.46158759344754835
-12.22779677,-0.066492473,0.6392087395327466,0.47455556380856634
-11.68108817,-0.047950839,0.6503129786296704,0.4866020869021898
-11.12203509,-0.031027315,0.6616679473793695,0.4975973218794032
-10.55841568,-0.015856511,0.6731156631978278,0.507453812452717
-9.994769396,-0.002548137,0.6845639248561018,0.5161002798961783
-9.441440666,0.008845258,0.6958026259065652,0.5235025830579317
-8.962163457,0.018478526,0.7055372609981703,0.5297613294785042
-8.482909101,0.026081818,0.7152714319207903,0.5347011979208195
-8.003631892,0.031660492,0.7250060670123956,0.5383256694842641
-7.555983374,0.034683465,0.7340982894051943,0.5402896988710969
-7.137583979,0.035258811,0.7425964306820798,0.5406635018959989
-6.719184583,0.034008454,0.7510945719792764,0.5398511433694648
