timestamp,motor_angle_L_float,motor_angle_R_float,motor_vel_L_float,motor_vel_R_float
1761533337.8566725,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.8668723,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.8770416,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.8869936,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.8970377,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.9069405,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.916944,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.926989,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.9369721,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.9469273,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.9568336,0.26178741455078125,0.17530791461467743,0.0019392548128962517,0.0
1761533337.9668722,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.9769073,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.987092,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533337.9970043,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.0068316,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.0169835,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.0270236,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.036951,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.0470204,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.0570202,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.0670338,0.26178741455078125,0.17530791461467743,-0.0,0.0
1761533338.076941,0.26188328862190247,0.17530791461467743,0.0038785096257925034,0.0
1761533338.0867767,0.26188328862190247,0.17530791461467743,0.0009696274064481258,0.0
1761533338.0968766,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.1070035,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.1169672,0.26188328862190247,0.17530791461467743,0.0019392548128962517,0.0
1761533338.1268768,0.26188328862190247,0.17530791461467743,0.0019392548128962517,0.0
1761533338.1369362,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.1468997,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.1570961,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.1670713,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.1771605,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.1870186,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.197012,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2069728,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2169557,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2269697,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2368813,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2470865,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.257014,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2670243,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2771242,0.26188328862190247,0.17530791461467743,-0.0029088822193443775,0.0019392548128962517
1761533338.2871134,0.26188328862190247,0.17530791461467743,-0.0,0.0
1761533338.2971523,0.26188328862190247,0.17540378868579865,-0.0019392548128962517,0.0
1761533338.307022,0.26188328862190247,0.17540378868579865,-0.0,0.0004848137032240629
1761533338.317111,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.3271399,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.3371582,0.26188328862190247,0.17540378868579865,-0.0,0.003393696155399084
1761533338.3470533,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.357115,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.3670182,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.3771126,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.3871262,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.3970687,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.407063,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.4170132,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.426993,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.4369907,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.4469218,0.26188328862190247,0.17540378868579865,-0.0,0.0
1761533338.4568439,0.26188328862190247,0.17549966275691986,-0.0,0.003393696155399084
1761533338.466872,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.4770746,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.487121,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.4970062,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.5070987,0.26188328862190247,0.17549966275691986,-0.0,0.0038785096257925034
1761533338.5169144,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.5268207,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.5369153,0.26188328862190247,0.17549966275691986,-0.0,0.004363323096185923
1761533338.5471077,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.5571835,0.26188328862190247,0.17549966275691986,-0.0,0.0019392548128962517
1761533338.5668397,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.5770826,0.26188328862190247,0.17549966275691986,-0.0,0.0
1761533338.5868814,0.26188328862190247,0.17549966275691986,0.0019392548128962517,0.0
1761533338.597153,0.2619791626930237,0.17549966275691986,-0.0,0.0
1761533338.606897,0.2619791626930237,0.17559552192687988,-0.0,0.014059597626328468
1761533338.6171389,0.2619791626930237,0.1757872849702835,-0.0,0.03587621450424194
1761533338.6271107,0.26188328862190247,0.1763625293970108,-0.0,0.06399540603160858
1761533338.6371748,0.26188328862190247,0.17712950706481934,-0.0009696274064481258,0.0780550092458725
1761533338.6471639,0.26188328862190247,0.17780062556266785,-0.004363323096185923,0.0688435435295105
1761533338.6568625,0.26188328862190247,0.17885524034500122,-0.0,0.1454441100358963
1761533338.6671174,0.26188328862190247,0.18067684769630432,-0.0038785096257925034,0.17259368300437927
1761533338.677154,0.26188328862190247,0.18249844014644623,-0.0029088822193443775,0.19828878343105316
1761533338.6871257,0.26178741455078125,0.18499143421649933,-0.0,0.28070715069770813
1761533338.6969507,0.26178741455078125,0.1884428858757019,-0.0009696274064481258,0.3883357644081116
1761533338.707134,0.26178741455078125,0.19304482638835907,-0.0,0.48772257566452026
1761533338.7169774,0.26178741455078125,0.19831788539886475,-0.0,0.5618990659713745
1761533338.7270832,0.26178741455078125,0.20435793697834015,-0.0,0.6341362595558167
1761533338.7368517,0.26178741455078125,0.21087788045406342,-0.0,0.6734062433242798
1761533338.7469654,0.26178741455078125,0.21768493950366974,0.0004848137032240629,0.6908594965934753
1761533338.757233,0.26178741455078125,0.2246837168931961,-0.0,0.6961924433708191
1761533338.7670574,0.26178741455078125,0.23158662021160126,-0.0,0.6932835578918457
1761533338.7771487,0.26178741455078125,0.23829805850982666,-0.0,0.6753454208374023
1761533338.787152,0.26178741455078125,0.24491335451602936,-0.0,0.6530441045761108
1761533338.7971697,0.26178741455078125,0.2513369023799896,-0.0,0.6278337240219116
1761533338.8071208,0.26178741455078125,0.25747281312942505,-0.0014544411096721888,0.6001994013786316
1761533338.816655,0.26178741455078125,0.2634172737598419,-0.0,0.5652927756309509
1761533338.826861,0.26178741455078125,0.2691696882247925,-0.003393696155399084,0.5643231272697449
1761533338.8370602,0.26169154047966003,0.2747303545475006,-0.010665901005268097,0.5735346078872681
1761533338.8469017,0.2614997923374176,0.2805786728858948,-0.015029223635792732,0.571595311164856
1761533338.8567686,0.26130804419517517,0.2864275276660919,-0.04023953899741173,0.6108652949333191
1761533338.867004,0.26063692569732666,0.2928510308265686,-0.08435758203268051,0.6690428853034973
1761533338.8770304,0.2591988146305084,0.29984983801841736,-0.156110018491745,0.7165547013282776
1761533338.887126,0.2571851909160614,0.3073282539844513,-0.26422348618507385,0.7630966901779175
1761533338.8970637,0.25402137637138367,0.3151898980140686,-0.3490658700466156,0.7960640788078308
1761533338.9068646,0.2504740357398987,0.3231474459171295,-0.3626406788825989,0.8009122014045715
1761533338.9170072,0.24673496186733246,0.33120083808898926,-0.3689432442188263,0.7912159562110901
1761533338.9271038,0.2433793842792511,0.33925479650497437,-0.33306702971458435,0.7805500626564026
1761533338.9369686,0.23992793262004852,0.34682878851890564,-0.3490658700466156,0.7548549175262451
1761533338.9471006,0.2367640882730484,0.3543069660663605,-0.30058446526527405,0.7529156804084778
1761533338.9570022,0.2336961179971695,0.3617853820323944,-0.28410086035728455,0.7630966901779175
1761533338.966954,0.23101139068603516,0.36935943365097046,-0.2651931047439575,0.7718233466148376
1761533338.9768686,0.22813516855239868,0.3773169219493866,-0.31609854102134705,0.8033363223075867
1761533338.9870088,0.22477959096431732,0.38546645641326904,-0.33597588539123535,0.8217592239379883
1761533338.9969504,0.2216157466173172,0.3936157524585724,-0.31270483136177063,0.8324251174926758
1761533339.007022,0.21835604310035706,0.402052640914917,-0.334036648273468,0.8498783707618713
1761533339.0171454,0.2150963395833969,0.4106818437576294,-0.3228859305381775,0.8663620948791504
1761533339.027158,0.21183662116527557,0.41950222849845886,-0.33597588539123535,0.879452109336853
1761533339.0370343,0.20857639610767365,0.42841848731040955,-0.2957363426685333,0.9085408449172974
1761533339.0470817,0.20560429990291595,0.43752673268318176,-0.3165833652019501,0.9041776061058044
1761533339.0568619,0.2023445963859558,0.44663476943969727,-0.31755298376083374,0.9192067384719849
1761533339.0669801,0.1992766261100769,0.45574331283569336,-0.30397817492485046,0.8983597755432129
1761533339.0768776,0.1963045299053192,0.46465957164764404,-0.2879793345928192,0.8784824013710022
1761533339.0867758,0.19371594488620758,0.47309646010398865,-0.24289166927337646,0.8241832256317139
1761533339.0967677,0.19103147089481354,0.48095840215682983,-0.2797375023365021,0.7548549175262451
1761533339.1069453,0.18825113773345947,0.48824480175971985,-0.25355756282806396,0.6874658465385437
1761533339.1171155,0.18614192306995392,0.49486008286476135,-0.1851988285779953,0.6307426691055298
1761533339.1271033,0.18441617488861084,0.5008042454719543,-0.15659482777118683,0.5570509433746338
1761533339.1370242,0.18316955864429474,0.505981981754303,-0.11732491105794907,0.4780263304710388
1761533339.1470451,0.18211494386196136,0.5102004408836365,-0.09162978827953339,0.376215398311615
1761533339.157093,0.18144382536411285,0.5135560035705566,-0.04363323375582695,0.3136744499206543
1761533339.1670275,0.18134795129299164,0.5162404775619507,-0.0,0.22737762331962585
1761533339.176951,0.18144382536411285,0.5179662108421326,0.009696274064481258,0.15029223263263702
1761533339.1872342,0.18144382536411285,0.5189249515533447,0.004363323096185923,0.04557248577475548
1761533339.197109,0.18153969943523407,0.5188290476799011,0.0072722053155303,-0.02327105775475502
1761533339.2069528,0.1817314624786377,0.5187332034111023,0.01745329238474369,0.0
1761533339.2170873,0.1818273365497589,0.5187332034111023,0.0145444106310606,0.0
1761533339.2271483,0.18192321062088013,0.5187332034111023,-0.0,0.0
1761533339.2368445,0.18192321062088013,0.5187332034111023,0.013089969754219055,0.0
1761533339.2469037,0.1823066920042038,0.5187332034111023,0.05139024928212166,0.0
1761533339.256984,0.18316955864429474,0.5187332034111023,0.1071438267827034,0.0
1761533339.2671413,0.18432031571865082,0.5187332034111023,0.15126188099384308,0.0
1761533339.2769732,0.18614192306995392,0.5187332034111023,0.20313695073127747,-0.0029088822193443775
1761533339.287155,0.18873050808906555,0.5187332034111023,0.31755298376083374,-0.004363323096185923
1761533339.297151,0.192565456032753,0.5187332034111023,0.40142571926116943,0.0
1761533339.3070002,0.1968797892332077,0.5186373591423035,0.4848136901855469,0.0
1761533339.3169634,0.2022487223148346,0.5186373591423035,0.5589902400970459,0.0
1761533339.327014,0.2083846479654312,0.5186373591423035,0.6273488998413086,0.0
1761533339.33712,0.2150963395833969,0.5186373591423035,0.6874658465385437,0.0
1761533339.3471684,0.2221910059452057,0.5186373591423035,0.7136457562446594,0.0
1761533339.3571255,0.22957326471805573,0.5186373591423035,0.7582485675811768,0.0
1761533339.366945,0.23724345862865448,0.5186373591423035,0.7757018804550171,0.0
1761533339.3771267,0.24529686570167542,0.5186373591423035,0.7999426126480103,0.0
1761533339.387071,0.2535419762134552,0.5186373591423035,0.827092170715332,-0.004363323096185923
1761533339.3970044,0.26188328862190247,0.5186373591423035,0.8372732400894165,-0.006787392310798168
1761533339.4069686,0.2704160511493683,0.5186373591423035,0.8649076819419861,-0.009211461059749126
1761533339.4171498,0.2790446877479553,0.518445611000061,0.8678165078163147,-0.0072722053155303
1761533339.427065,0.2875779867172241,0.5183497071266174,0.8639379739761353,-0.007757019251585007
1761533339.437121,0.296590119600296,0.5183497071266174,0.8901180028915405,-0.0072722053155303
1761533339.4471636,0.30569812655448914,0.518157958984375,0.9255093932151794,-0.003393696155399084
1761533339.4570694,0.3151898980140686,0.518157958984375,0.9759300351142883,0.0
1761533339.4670014,0.32516080141067505,0.518157958984375,1.0113213062286377,-0.0009696274064481258
1761533339.4771388,0.33551570773124695,0.518157958984375,1.0631964206695557,-0.0014544411096721888
1761533339.4871097,0.34634944796562195,0.518157958984375,1.0850130319595337,-0.0009696274064481258
1761533339.497092,0.35737520456314087,0.5180620551109314,1.124282956123352,-0.0019392548128962517
1761533339.507124,0.3687841594219208,0.5180620551109314,1.14609956741333,-0.0038785096257925034
1761533339.517036,0.3804810345172882,0.5180620551109314,1.186339020729065,-0.003393696155399084
1761533339.5271297,0.392561137676239,0.5179662108421326,1.205246925354004,-0.004363323096185923
1761533339.537062,0.4047371447086334,0.5179662108421326,1.2314268350601196,-0.004363323096185923
1761533339.547158,0.41700947284698486,0.517870306968689,1.2280330657958984,-0.004363323096185923
1761533339.5571287,0.4292813241481781,0.517870306968689,1.216882348060608,-0.004363323096185923
1761533339.5668814,0.44116994738578796,0.5177744626998901,1.1776124238967896,-0.004363323096185923
1761533339.577035,0.4529624581336975,0.5176785588264465,1.1635528802871704,-0.011150714941322803
1761533339.5871696,0.46418020129203796,0.5173909664154053,1.124282956123352,-0.050905440002679825
1761533339.5971122,0.47549331188201904,0.5162404775619507,1.1199195384979248,-0.1609581559896469
1761533339.6070585,0.4866149425506592,0.5140353441238403,1.102951169013977,-0.26228421926498413
1761533339.6170778,0.4977363049983978,0.5112550258636475,1.0922852754592896,-0.3010692894458771
1761533339.6271508,0.5084747076034546,0.5079953074455261,1.0622267723083496,-0.35148993134498596
1761533339.6371458,0.5190207958221436,0.5040645003318787,1.036531686782837,-0.41839420795440674
1761533339.647042,0.5289919376373291,0.4993661642074585,0.9841718077659607,-0.49838846921920776
1761533339.6571164,0.5386752486228943,0.49418899416923523,0.9560526609420776,-0.536203920841217
1761533339.6669278,0.5481666922569275,0.4884365499019623,0.9119345545768738,-0.5890486240386963
1761533339.6771104,0.5571791529655457,0.4824923574924469,0.8823609352111816,-0.6108652949333191
1761533339.6870234,0.5659036636352539,0.47606852650642395,0.858120322227478,-0.6496503353118896
1761533339.6971502,0.5743405222892761,0.46926149725914,0.8358188271522522,-0.6898899078369141
1761533339.707149,0.5825862288475037,0.46216684579849243,0.8246681094169617,-0.7291597723960876
1761533339.716952,0.5906396508216858,0.45468869805336,0.8062451481819153,-0.7635815739631653
1761533339.7270656,0.5985971093177795,0.4469223916530609,0.7757018804550171,-0.790246307849884
1761533339.7368422,0.6061714291572571,0.43896484375,0.7567941546440125,-0.8033363223075867
1761533339.7469516,0.6136496067047119,0.43081557750701904,0.7359472513198853,-0.8222439885139465
1761533339.7571342,0.6208401322364807,0.42247429490089417,0.710252046585083,-0.8309707045555115
1761533339.7669487,0.6278394460678101,0.4143250286579132,0.6961924433708191,-0.8227288126945496
1761533339.7769315,0.634646475315094,0.40607985854148865,0.6719517707824707,-0.8038211464881897
1761533339.7870088,0.6413576602935791,0.39821767807006836,0.6806784272193909,-0.7873374223709106
1761533339.7970006,0.6479729413986206,0.39045190811157227,0.6646795272827148,-0.7660056352615356
1761533339.8068597,0.6544926166534424,0.3828778862953186,0.6617707014083862,-0.7538852095603943
1761533339.8170066,0.6612038016319275,0.3754953145980835,0.6506199836730957,-0.7374016642570496
1761533339.827068,0.6677232384681702,0.3683047890663147,0.6443173885345459,-0.7184938788414001
1761533339.8370528,0.6740509271621704,0.3611142337322235,0.623955249786377,-0.7180091142654419
1761533339.8469803,0.6801870465278625,0.35411521792411804,0.6016538143157959,-0.7010406255722046
1761533339.8568108,0.6862271428108215,0.3472123146057129,0.573049783706665,-0.6908594965934753
1761533339.867006,0.6916919350624084,0.3405011296272278,0.5376583933830261,-0.6743758916854858
1761533339.8768847,0.6964855790138245,0.33369410037994385,0.44602859020233154,-0.6535288691520691
1761533339.8869731,0.7006087303161621,0.327365905046463,0.3999713063240051,-0.6278337240219116
1761533339.8968825,0.7041560411453247,0.3212299644947052,0.31900742650032043,-0.5987449288368225
1761533339.9067783,0.7069364190101624,0.3153816759586334,0.2341650277376175,-0.5633535385131836
1761533339.9168673,0.7087579965591431,0.3099168539047241,0.14302004873752594,-0.5405672788619995
1761533339.9268672,0.7097167372703552,0.3049311637878418,0.06690429151058197,-0.4838440418243408
1761533339.9369743,0.7101960778236389,0.3000415861606598,0.029573634266853333,-0.48287442326545715
1761533339.9470465,0.7103878259658813,0.2952479124069214,0.01745329238474369,-0.4741477966308594
1761533339.9569383,0.7105795741081238,0.290645956993103,0.0072722053155303,-0.4673604369163513
1761533339.9669938,0.7105795741081238,0.28594812750816345,-0.0019392548128962517,-0.4620274305343628
1761533339.9768558,0.710483729839325,0.2813456654548645,-0.0,-0.46299710869789124
1761533339.986926,0.710483729839325,0.27674371004104614,-0.004363323096185923,-0.4547552466392517
1761533339.9968789,0.710483729839325,0.27204591035842896,-0.0,-0.4639666974544525
1761533340.006848,0.710483729839325,0.26734811067581177,-0.0,-0.47996553778648376
1761533340.0170093,0.710483729839325,0.262554407119751,-0.0,-0.4867529571056366
1761533340.0268831,0.710483729839325,0.25737693905830383,-0.0029088822193443775,-0.513417661190033
1761533340.036873,0.7103878259658813,0.25210389494895935,-0.020846989005804062,-0.550263524055481
1761533340.0471172,0.7100043296813965,0.24673496186733246,-0.054299138486385345,-0.5410521030426025
1761533340.0570488,0.7090456485748291,0.24136602878570557,-0.12168823927640915,-0.5124480724334717
1761533340.0667942,0.7073199152946472,0.23628471791744232,-0.2036217600107193,-0.49644923210144043
1761533340.0769584,0.704731285572052,0.23158662021160126,-0.30494779348373413,-0.4886922240257263
1761533340.086782,0.7011839747428894,0.22660119831562042,-0.3946383595466614,-0.4945099651813507
1761533340.0968893,0.6968691349029541,0.22132813930511475,-0.44651341438293457,-0.5226291418075562
1761533340.1068945,0.6922671794891357,0.21576745808124542,-0.471723735332489,-0.592927098274231
1761533340.1169734,0.687473475933075,0.2095356583595276,-0.47851109504699707,-0.6603162288665771
1761533340.1271598,0.6825839281082153,0.20263220369815826,-0.4605730175971985,-0.7214027643203735
1761533340.1372595,0.6782695651054382,0.19515405595302582,-0.4377867877483368,-0.7674600481987
1761533340.1469522,0.6740509271621704,0.18729239702224731,-0.40627390146255493,-0.790246307849884
1761533340.1568239,0.6700242161750793,0.17943046987056732,-0.395123153924942,-0.7907311320304871
1761533340.1666718,0.6661892533302307,0.17166469991207123,-0.3626406788825989,-0.7727930545806885
1761533340.176558,0.6622583866119385,0.16409067809581757,-0.3893054127693176,-0.7485523819923401
1761533340.186587,0.6586151719093323,0.1568996161222458,-0.3597317636013031,-0.7073432207107544
1761533340.1967645,0.6549720168113708,0.15009257197380066,-0.36312544345855713,-0.6656491756439209
1761533340.2068005,0.6513288021087646,0.1436690241098404,-0.36070138216018677,-0.6234703660011292
1761533340.2167122,0.6476853489875793,0.137628972530365,-0.38348761200904846,-0.5866245627403259
1761533340.2267952,0.6440421342849731,0.13187627494335175,-0.3398543894290924,-0.5570509433746338
1761533340.2367425,0.6405906677246094,0.1262197345495224,-0.351974755525589,-0.5526875853538513
1761533340.2467706,0.6371392011642456,0.12085079401731491,-0.3306429386138916,-0.5492938756942749
1761533340.2567563,0.6337836384773254,0.1153859868645668,-0.33161255717277527,-0.5410521030426025
1761533340.2668304,0.6307156682014465,0.1099209114909172,-0.2787678837776184,-0.5342646837234497
1761533340.2768474,0.6278394460678101,0.10455198585987091,-0.31270483136177063,-0.5352343320846558
1761533340.2867992,0.6245791912078857,0.09899129718542099,-0.3180377781391144,-0.5541420578956604
1761533340.2970078,0.621415376663208,0.09371824562549591,-0.33112773299217224,-0.5139025449752808
1761533340.3069448,0.6179639101028442,0.08863692730665207,-0.35148993134498596,-0.4916011095046997
1761533340.3169143,0.6144165992736816,0.08393857628107071,-0.3747609853744507,-0.4533007740974426
1761533340.3269212,0.6103898882865906,0.07962425798177719,-0.4096675515174866,-0.41839420795440674
1761533340.3370473,0.6062672734260559,0.07569343596696854,-0.4091827869415283,-0.37136730551719666
1761533340.3469605,0.6020488739013672,0.07214610278606415,-0.4028801918029785,-0.315613716840744
1761533340.3570156,0.5985012650489807,0.06926988810300827,-0.3398543894290924,-0.2511335015296936
1761533340.3669074,0.5957209467887878,0.0670647919178009,-0.20701543986797333,-0.2157420963048935
1761533340.3768222,0.5944745540618896,0.06505143642425537,-0.07223723828792572,-0.18325957655906677
1761533340.3870113,0.5944745540618896,0.0634215846657753,0.04314842075109482,-0.1575644463300705
1761533340.3969505,0.5949538946151733,0.062366973608732224,0.05526876449584961,-0.03199770301580429
1761533340.4068353,0.5958167910575867,0.06255871802568436,0.09308423101902008,0.02860400639474392
1761533340.417018,0.5966796278953552,0.06275046616792679,0.08387276530265808,0.010665901005268097
1761533340.426954,0.5968713760375977,0.062846340239048,-0.030543264001607895,0.013089969754219055
1761533340.4369712,0.5964878797531128,0.06294222176074982,-0.03393695876002312,0.0019392548128962517
1761533340.4469118,0.5964878797531128,0.06303808838129044,0.0004848137032240629,0.004363323096185923
1761533340.4569933,0.596392035484314,0.06303808838129044,-0.020846989005804062,0.004363323096185923
1761533340.4668155,0.5959126949310303,0.06303808838129044,-0.062056154012680054,0.0
1761533340.4769328,0.5948580503463745,0.06361333280801773,-0.1546555608510971,0.11199195683002472
1761533340.4868724,0.5922694802284241,0.06562668830156326,-0.376215398311615,0.3257947862148285
1761533340.496813,0.5865170359611511,0.07118736207485199,-0.7087976336479187,0.7155849933624268
1761533340.506886,0.577121376991272,0.08058299124240875,-1.10343599319458,1.1233134269714355
1761533340.5168073,0.564177930355072,0.09390998631715775,-1.4335941076278687,1.4971047639846802
1761533340.5270584,0.5484543442726135,0.11059229075908661,-1.6425487995147705,1.7899322509765625
1761533340.5371075,0.5314846634864807,0.12967118620872498,-1.7026656866073608,1.9664044380187988
1761533340.547146,0.5148023962974548,0.14990082383155823,-1.6503058671951294,2.041550636291504
1761533340.5571704,0.49907854199409485,0.17061008512973785,-1.5082553625106812,2.088092565536499
1761533340.5671468,0.48469746112823486,0.1914149820804596,-1.3642656803131104,2.0866382122039795
1761533340.576903,0.47204187512397766,0.212028369307518,-1.197489857673645,2.0478529930114746
1761533340.5869648,0.46111226081848145,0.23225773870944977,-0.9885351657867432,2.0226426124572754
1761533340.5968544,0.4522913098335266,0.2522956430912018,-0.8169111609458923,2.0144009590148926
1761533340.60706,0.44529253244400024,0.27252528071403503,-0.6283185482025146,1.9891904592514038
1761533340.6169326,0.4396359622478485,0.2921799421310425,-0.5250532627105713,1.9382851123809814
1761533340.6270673,0.4346505403518677,0.31125909090042114,-0.44457414746284485,1.8902885913848877
1761533340.6370566,0.4304320812225342,0.3302421271800995,-0.42324236035346985,1.896106243133545
1761533340.6469827,0.4262133836746216,0.3492256700992584,-0.4106371998786926,1.894652009010315
1761533340.6569629,0.4219949543476105,0.36820894479751587,-0.4440893530845642,1.8752593994140625
1761533340.6672008,0.4173929989337921,0.38671284914016724,-0.5071151256561279,1.8485945463180542
1761533340.677013,0.41144880652427673,0.4051211476325989,-0.6317121982574463,1.8548972606658936
1761533340.6870143,0.40416187047958374,0.42391237616539,-0.7718233466148376,1.8854403495788574
1761533340.6968927,0.39572498202323914,0.44279980659484863,-0.8847849369049072,1.8864102363586426
1761533340.70691,0.38623347878456116,0.4613998532295227,-0.99192875623703,1.8413225412368774
1761533340.7169778,0.37587881088256836,0.4796161651611328,-1.0631964206695557,1.7879928350448608
1761533340.7268465,0.3648533225059509,0.49725693464279175,-1.1301007270812988,1.7370874881744385
1761533340.7367742,0.3533482253551483,0.5145147442817688,-1.1713099479675293,1.696847915649414
1761533340.7468708,0.3413639962673187,0.531005322933197,-1.2246394157409668,1.6410943269729614
1761533340.757057,0.3289957344532013,0.5470162034034729,-1.2343356609344482,1.567887544631958
1761533340.7667887,0.316532164812088,0.5623562932014465,-1.2420926094055176,1.5038920640945435
1761533340.7768652,0.30416417121887207,0.5770255327224731,-1.2212456464767456,1.4389270544052124
1761533340.7868655,0.29198819398880005,0.5911189317703247,-1.1926417350769043,1.3860822916030884
1761533340.7969267,0.28038692474365234,0.6046374440193176,-1.1412513256072998,1.3308136463165283
1761533340.8069391,0.2691696882247925,0.6174845099449158,-1.102466344833374,1.2585763931274414
1761533340.816846,0.2584318518638611,0.6296610236167908,-1.0316835641860962,1.1717946529388428
1761533340.8268452,0.24846068024635315,0.6407824158668518,-0.97932368516922,1.0850130319595337
1761533340.8368027,0.2390650361776352,0.6511370539665222,-0.9066015481948853,0.9904743432998657
1761533340.846858,0.23053200542926788,0.6605326533317566,-0.8251529335975647,0.9070864319801331
1761533340.8568976,0.22257448732852936,0.6689695715904236,-0.746128261089325,0.8110933303833008
1761533340.8667138,0.21547983586788177,0.6765438318252563,-0.6777695417404175,0.7083127498626709
1761533340.8768358,0.2090562880039215,0.683063268661499,-0.608441174030304,0.602623462677002
1761533340.886852,0.20330332219600677,0.6885281205177307,-0.5623838901519775,0.5211747288703918
1761533340.8968084,0.19812613725662231,0.6931300163269043,-0.4886922240257263,0.3980320394039154
1761533340.906846,0.19362007081508636,0.696293830871582,-0.413061261177063,0.2773134410381317
1761533340.9168053,0.18949750065803528,0.69830721616745,-0.39754724502563477,0.13720227777957916
1761533340.926707,0.1859501749277115,0.6992659568786621,-0.3180377781391144,0.059147268533706665
1761533340.936772,0.1829778105020523,0.6994577050209045,-0.2908882200717926,0.0
1761533340.946761,0.18019747734069824,0.6993618607521057,-0.26276901364326477,0.0
1761533340.9568517,0.1775130033493042,0.6993618607521057,-0.2782830595970154,0.0
1761533340.9667528,0.17463679611682892,0.6993618607521057,-0.2957363426685333,-0.0029088822193443775
1761533340.9768088,0.17195232212543488,0.6993618607521057,-0.25937530398368835,0.0
1761533340.9867837,0.1690761148929596,0.6990742087364197,-0.28846415877342224,-0.0581776425242424
1761533340.9969096,0.1661040186882019,0.6977319717407227,-0.29137304425239563,-0.21331802010536194
1761533341.006885,0.1637071818113327,0.6940888166427612,-0.1992584466934204,-0.4581489562988281
1761533341.0167944,0.16226907074451447,0.6879528760910034,-0.09987162798643112,-0.7398256659507751
1761533341.0268505,0.1618855744600296,0.6794201135635376,-0.0,-0.9298726320266724
1761533341.0368364,0.16198144853115082,0.6689695715904236,-0.0024240685161203146,-1.1213741302490234
1761533341.046848,0.16140620410442352,0.656985342502594,-0.09744755178689957,-1.2416077852249146
1761533341.0568447,0.1593923270702362,0.6443297266960144,-0.2904033958911896,-1.2740904092788696
1761533341.0667894,0.15526975691318512,0.6320579051971436,-0.5386279821395874,-1.2008836269378662
1761533341.0768664,0.14827096462249756,0.6204566359519958,-0.8106085062026978,-1.0985877513885498
1761533341.086711,0.13868358731269836,0.6101022362709045,-1.0680445432662964,-0.9681729674339294
1761533341.0967674,0.12698671221733093,0.6010898351669312,-1.2343356609344482,-0.8639379739761353
